playerId,abbrevName,playerFullName,player,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,Bats,wOBA,PA,AVG,2B,3B,HR,SLG,OBP,K%,BB%,K,BB,Swing%,Miss%,Chase%
1193779712,A. Larkin,Aidan Larkin,Larkin,SS,Hofstra University,HOF,730245120,Hofstra,BBC,S,R,S,.311,76,.262,3,0,1,.354,.342,17.1%,10.5%,13,8,41.6%,11.2%,21.5%
1141804544,L. Harris,Lane Harris,Harris,P,Hofstra University,HOF,730245120,Hofstra,BBC,L,R,L,.219,12,.100,1,0,0,.200,.250,41.7%,16.7%,5,2,45.1%,30.4%,16.7%
1141804800,A. Hauck,Austin Hauck,Hauck,2B,Hofstra University,HOF,730245120,Hofstra,BBC,R,R,R,.229,21,.125,0,0,0,.125,.300,38.1%,9.5%,8,2,30.5%,36.0%,7.9%
1141804288,S. Harrington,Steve Harrington,Harrington,LF,Hofstra University,HOF,730245120,Hofstra,BBC,L,R,L,.350,182,.258,11,0,7,.459,.346,26.9%,11.0%,49,20,41.8%,29.5%,20.9%
1141805312,N. Marrero,Nick Marrero,Marrero,C,Hofstra University,HOF,730245120,Hofstra,BBC,R,R,R,.347,127,.294,9,0,2,.431,.365,18.1%,4.7%,23,6,50.6%,24.1%,25.0%
1335953408,L. Napolitano,Luke Napolitano,Napolitano,1B,Hofstra University,HOF,730245120,Hofstra,BBC,L,R,L,.181,61,.127,0,1,0,.164,.213,26.2%,9.8%,16,6,51.4%,25.4%,23.8%
1223437568,F. Gomez,Frankie Gomez,Gomez,DH,Hofstra University,HOF,730245120,Hofstra,BBC,S,R,S,.282,5,.000,0,0,0,.000,.400,40.0%,20.0%,2,1,33.3%,87.5%,14.3%
1283782656,B. Morrell,Brian Morrell,Morrell,RF,Hofstra University,HOF,730245120,Hofstra,BBC,R,R,S,.371,181,.315,11,2,5,.497,.365,14.4%,6.1%,26,11,46.7%,15.9%,21.5%
1327059456,J. Liberatore,Jake Liberatore,Liberatore,DH,Hofstra University,HOF,730245120,Hofstra,BBC,R,R,R,.374,156,.305,7,0,3,.430,.409,11.5%,9.0%,18,14,48.8%,24.9%,26.5%
1266669568,Z. Bailey,Zack Bailey,Bailey,1B,Hofstra University,HOF,730245120,Hofstra,BBC,R,R,R,.269,64,.222,0,0,1,.278,.306,20.3%,9.4%,13,6,48.2%,26.3%,22.7%
1139714560,A. Fontana,Anthony Fontana,Fontana,1B,Hofstra University,HOF,730245120,Hofstra,BBC,L,L,L,.131,24,.091,0,0,0,.091,.167,20.8%,8.3%,5,2,61.7%,22.0%,29.4%
1241219072,F. DiMartino,Frankie DiMartino,DiMartino,CF,Hofstra University,HOF,730245120,Hofstra,BBC,R,R,R,.201,26,.095,0,0,0,.095,.269,23.1%,19.2%,6,5,37.6%,14.3%,11.5%
1249167360,M. Florides,Michael Florides,Florides,SS,Hofstra University,HOF,730245120,Hofstra,BBC,R,R,R,.266,112,.270,4,0,0,.310,.292,17.9%,2.7%,20,3,61.3%,26.0%,43.9%
1190091264,M. Pelcher,Matt Pelcher,Pelcher,C,Hofstra University,HOF,730245120,Hofstra,BBC,R,R,R,.427,21,.412,0,0,0,.412,.524,0.0%,14.3%,0,3,40.0%,0.0%,19.4%
