playerId,abbrevName,playerFullName,player,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,Bats,wOBA,PA,AVG,2B,3B,HR,SLG,OBP,K%,BB%,K,BB,Swing%,Miss%,Chase%
1075566848,T. Solomon,Tyler Solomon,Solomon,1B,College of William & Mary,WM,730232064,William & Mary,BBC,S,R,S,.324,277,.242,19,1,5,.394,.341,24.9%,12.6%,69,35,46.8%,28.4%,21.3%
1201632000,B. Williamson,Ben Williamson,Williamson,3B,College of William & Mary,WM,730232064,William & Mary,BBC,R,R,R,.371,350,.311,19,2,6,.447,.398,8.6%,10.3%,30,36,41.1%,10.3%,15.8%
1122169344,J. Delossantos,Joe Delossantos,Delossantos,CF,College of William & Mary,WM,730232064,William & Mary,BBC,R,R,R,.346,211,.251,10,0,7,.429,.357,25.1%,10.4%,53,22,49.0%,28.6%,24.7%
1201632512,M. Winters,Max Winters,Winters,C,College of William & Mary,WM,730232064,William & Mary,BBC,R,R,R,.301,117,.169,4,0,2,.281,.348,32.5%,12.8%,38,15,38.9%,32.6%,19.3%
1122168832,M. Trotta,Mark Trotta,Trotta,1B,College of William & Mary,WM,730232064,William & Mary,BBC,R,R,R,.319,269,.237,11,2,2,.335,.366,21.6%,14.1%,58,38,40.5%,21.6%,16.2%
1096344832,N. Britt,Nick Britt,Britt,3B,College of William & Mary,WM,730232064,William & Mary,BBC,R,R,R,.246,26,.167,1,0,1,.333,.231,42.3%,7.7%,11,2,52.3%,33.9%,24.0%
1201633024,R. Mckenna,Ryan Mckenna,Mckenna,RF,College of William & Mary,WM,730232064,William & Mary,BBC,R,R,L,.073,17,.059,1,0,0,.118,.059,23.5%,0.0%,4,0,55.2%,28.1%,28.6%
1336647168,N. Goranson,Nate Goranson,Goranson,C,College of William & Mary,WM,730232064,William & Mary,BBC,R,R,R,.342,102,.253,4,0,0,.304,.416,19.6%,15.7%,20,16,37.7%,21.2%,14.5%
1292499200,L. Carmichael,Lucas Carmichael,Carmichael,LF,College of William & Mary,WM,730232064,William & Mary,BBC,L,L,L,.330,31,.250,0,0,0,.250,.419,22.6%,12.9%,7,4,46.1%,22.0%,23.1%
1310807296,N. Lottchea,Nick Lottchea,Lottchea,LF,College of William & Mary,WM,730232064,William & Mary,BBC,S,R,S,.185,17,.133,0,0,0,.133,.235,0.0%,11.8%,0,2,40.0%,0.0%,6.7%
1258113280,L. Danos,Luca Danos,Danos,SS,College of William & Mary,WM,730232064,William & Mary,BBC,R,R,R,.223,23,.150,1,0,0,.200,.261,17.4%,8.7%,4,2,35.2%,9.7%,9.5%
1176350976,A. Quintero,Adam Quintero,Quintero,2B,College of William & Mary,WM,730232064,William & Mary,BBC,R,R,R,.242,31,.185,2,0,0,.259,.267,9.7%,6.5%,3,2,45.2%,4.8%,20.5%
