playerId,abbrevName,playerFullName,player,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,Bats,wOBA,PA,AVG,2B,3B,HR,SLG,OBP,K%,BB%,K,BB,Swing%,Miss%,Chase%
1082248448,R. Giles,Ryder Giles,Giles,P,East Carolina University,ECU,730270720,East Carolina,BBC,R,R,R,.251,82,.179,1,0,1,.239,.291,15.9%,9.8%,13,8,38.5%,14.9%,17.8%
1082248704,L. Hoover,Lane Hoover,Hoover,RF,East Carolina University,ECU,730270720,East Carolina,BBC,L,L,L,.374,302,.341,15,2,0,.416,.423,6.6%,11.6%,20,35,37.6%,9.2%,20.1%
1197921536,G. Saylor,Garrett Saylor,Saylor,P,East Carolina University,ECU,730270720,East Carolina,BBC,R,R,R,.884,1,1.000,0,0,0,1.000,1.000,0.0%,0.0%,0,0,100.0%,50.0%,100.0%
1323523328,Z. Agnos,Zach Agnos,Agnos,P,East Carolina University,ECU,730270720,East Carolina,BBC,R,R,R,.384,310,.328,15,2,7,.479,.404,21.3%,11.0%,66,34,41.6%,22.2%,17.7%
1332208640,B. Worrell,Bryson Worrell,Worrell,CF,East Carolina University,ECU,730270720,East Carolina,BBC,S,R,S,.438,308,.340,12,3,20,.637,.405,18.5%,9.4%,57,29,47.2%,24.5%,24.8%
1203294976,A. Makarewicz,Alec Makarewicz,Makarewicz,3B,East Carolina University,ECU,730270720,East Carolina,BBC,S,R,S,.349,284,.268,15,0,11,.463,.343,24.6%,9.5%,70,27,58.5%,26.2%,35.7%
1323523840,B. Newton,Ben Newton,Newton,C,East Carolina University,ECU,730270720,East Carolina,BBC,L,L,L,.333,190,.274,9,0,1,.350,.378,11.6%,7.9%,22,15,42.5%,17.3%,21.0%
1113282048,C. Cunningham,Carter Cunningham,Cunningham,1B,East Carolina University,ECU,730270720,East Carolina,BBC,L,R,L,.311,105,.227,3,1,3,.386,.320,21.0%,12.4%,22,13,47.3%,20.3%,23.8%
1161099264,B. Terwilliger,Ben Terwilliger,Terwilliger,P,East Carolina University,ECU,730270720,East Carolina,BBC,L,R,L,.315,4,.250,1,0,0,.500,.250,25.0%,0.0%,1,0,57.1%,37.5%,28.6%
1193487616,R. Johnson,Ryley Johnson,Johnson,RF,East Carolina University,ECU,730270720,East Carolina,BBC,L,L,L,.174,23,.105,0,0,0,.105,.227,13.0%,13.0%,3,3,41.7%,17.1%,24.0%
1294574336,J. Moylan,Josh Moylan,Moylan,DH,East Carolina University,ECU,730270720,East Carolina,BBC,L,L,L,.338,233,.221,11,4,6,.416,.352,21.9%,14.6%,51,34,38.7%,25.3%,19.7%
1193487360,J. Starling,Jacob Starling,Starling,2B,East Carolina University,ECU,730270720,East Carolina,BBC,R,R,R,.354,184,.243,5,0,6,.403,.383,21.2%,13.6%,39,25,38.7%,16.3%,21.6%
1182644480,J. Rezek,Joey Rezek,Rezek,LF,East Carolina University,ECU,730270720,East Carolina,BBC,S,R,L,.315,9,.250,1,0,0,.375,.333,22.2%,11.1%,2,1,39.5%,26.7%,18.2%
1237361664,C. Clonch,Cam Clonch,Clonch,1B,East Carolina University,ECU,730270720,East Carolina,BBC,S,R,S,.333,122,.277,4,0,6,.473,.306,21.3%,3.3%,26,4,48.1%,23.4%,30.2%
1239193600,J. Berini,Joey Berini,Berini,SS,East Carolina University,ECU,730270720,East Carolina,BBC,L,L,S,.265,59,.240,1,0,0,.260,.316,11.9%,10.2%,7,6,46.7%,16.5%,27.4%
1203293952,J. Wilcoxen,Justin Wilcoxen,Wilcoxen,C,East Carolina University,ECU,730270720,East Carolina,BBC,L,L,L,.303,108,.265,5,0,2,.378,.311,25.9%,5.6%,28,6,62.3%,30.7%,34.0%
1237360640,C. Boyd,Cj Boyd,Boyd,DH,East Carolina University,ECU,730270720,East Carolina,BBC,R,R,R,.162,37,.125,0,0,0,.125,.200,16.2%,2.7%,6,1,53.9%,20.3%,37.3%
1143037952,R. Mccrystal,Ryan Mccrystal,Mccrystal,DH,East Carolina University,ECU,730270720,East Carolina,BBC,L,R,L,.261,34,.148,0,0,1,.259,.294,26.5%,17.6%,9,6,48.4%,26.2%,27.7%
1143043072,J. Jenkins-cowart,Jacob Jenkins-cowart,Jenkins-cowart,CF,East Carolina University,ECU,730270720,East Carolina,BBC,S,R,L,.391,256,.332,10,1,13,.552,.369,21.9%,6.3%,56,16,50.8%,27.0%,36.3%
