playerId,abbrevName,playerFullName,player,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,Bats,wOBA,PA,AVG,2B,3B,HR,SLG,OBP,K%,BB%,K,BB,Swing%,Miss%,Chase%
1080953856,C. Hartigan,Conor Hartigan,Hartigan,DH,James Madison University,JMU,730340096,James Madison,BBC,R,R,R,.414,167,.351,9,1,6,.547,.425,24.6%,7.8%,41,13,52.5%,31.4%,25.3%
1086015488,K. Novak,Kyle Novak,Novak,2B,James Madison University,JMU,730340096,James Madison,BBC,L,R,L,.342,524,.293,25,2,9,.415,.368,8.0%,8.8%,42,46,46.7%,11.7%,22.0%
1100005376,K. Hayes,Kyle Hayes,Hayes,C,James Madison University,JMU,730340096,James Madison,BBC,R,R,R,.285,107,.217,2,0,0,.241,.356,20.6%,13.1%,22,14,43.2%,19.3%,19.9%
1100006400,D. Griffin,Davonn Griffin,Griffin,CF,James Madison University,JMU,730340096,James Madison,BBC,R,R,R,.288,180,.210,6,1,2,.308,.331,24.4%,9.4%,44,17,48.2%,28.8%,24.2%
1103042816,B. Harju,Brady Harju,Harju,1B,James Madison University,JMU,730340096,James Madison,BBC,R,R,R,.341,243,.292,9,0,9,.457,.347,23.0%,7.8%,56,19,46.7%,22.9%,22.7%
1125600256,D. Jackson,Dallas Jackson,Jackson,CF,James Madison University,JMU,730340096,James Madison,BBC,R,R,R,.183,24,.182,0,0,0,.182,.217,16.7%,0.0%,4,0,49.4%,16.7%,15.6%
1253129984,F. Semones,Fox Semones,Semones,2B,James Madison University,JMU,730340096,James Madison,BBC,R,R,S,.318,309,.250,14,1,4,.358,.354,30.4%,8.7%,94,27,46.3%,33.5%,24.5%
1278602496,N. Zona,Nick Zona,Zona,P,James Madison University,JMU,730340096,James Madison,BBC,R,R,R,.282,360,.267,8,0,1,.302,.324,17.5%,6.4%,63,23,47.8%,16.4%,27.3%
1304742144,M. Morgan,Michael Morgan,Morgan,1B,James Madison University,JMU,730340096,James Madison,BBC,R,R,R,.312,274,.258,12,3,1,.347,.354,19.7%,11.3%,54,31,38.6%,20.8%,16.1%
1100004352,M. Dipasupil,Matt Dipasupil,Dipasupil,2B,James Madison University,JMU,730340096,James Madison,BBC,L,L,L,.272,139,.258,2,1,1,.317,.309,10.1%,6.5%,14,9,52.5%,17.0%,21.6%
