fullName,batterAbbrevName,index,gameId,pitchNumInGame,pitchNumInAB,x,y,abNumInGame,Outs,statcastFieldersInitialFielderPosition,probSL,gameVenueId,hasMLBPlayDiagram,home,totalRuns,bat_score,teamId,opponentId,opponentRuns,opponentCurrentRuns,pitchingTeamId,battingTeamId,hang,dist,pathEff,react,speed,jump,wall,infieldDist,infieldTime,outProb,battingTeamId.1,pitchingTeamId.1,pitcherId,catchingTeamId,catcherId,TeamRuns,SBA2,SBA3,SB3,SB2,on_3b,on_2b,on_1b,inning,lineup_number,runs_at_end,runs_by_end,run_expectancy,runs_scored,delta_run_expectancy,run_value,run_scored_by_end?,xRV,abbrevName,playerFullName,player,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,Bats,wOBA,PA,AVG,2B,3B,HR,SLG,OBP,K%,BB%,K,BB,Swing%,Miss%,Chase%,OPS,xOBP,xOPS
UNC Wilmington,C. Weiss,159304.66806063775,415869418.8562467,141.39571353894408,2.893883951907998,0.23712297407828786,-0.33639748310417156,37.33455305802405,1.0590695243073707,,,,0.0,0.6110820700470465,5.653946680606378,2.3324621014113958,730229504.0,572207806.2023001,5.1191845269210665,2.550444328280188,572207806.2023001,730229504.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,730229504.0,572207806.2023001,1233833366.6858337,572207806.2023001,1238868251.4333508,2.3324621014113958,1.0,1.0,1.0,1.0,0.13434396236278098,0.1991636173549399,0.3392577104025091,4.6194458964976475,3.106638787245165,2.9351803450078413,0.6027182435964453,0.6380229352179996,0.045478306325143755,0.005037057192105634,0.007167635825386594,0.323575535807632,0.011408389067928612,C. Weiss,Cole Weiss,Weiss,SS,UNC Wilmington,UNCW,730229504,UNC Wilmington,BBC,L,L,L,0.344,484,.289,18,5,9,.422,0.372,17.1%,11.0%,83,53,41.6%,18.1%,17.0%,0.794,0.3673731513482056,0.776869376332214
Seton Hall University,W. Gale,192664.6606060606,383724319.54747474,140.85656565656566,2.771717171717172,-0.41958810695187165,-0.29198643437862953,36.68484848484849,0.8505050505050505,,,,0.0,0.3838383838383838,4.179797979797979,1.7717171717171718,730272512.0,423383380.6787879,6.456565656565656,3.282828282828283,423383380.6787879,730272512.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,730272512.0,423383380.6787879,1192062453.139394,423383380.6787879,1159970276.0727272,1.7717171717171718,1.0,1.0,1.0,,0.11515151515151516,0.15555555555555556,0.2787878787878788,4.705050505050505,4.0464646464646465,2.303030303030303,0.5313131313131313,0.6520990205052877,0.020202020202020204,-0.021063114130887354,-0.018932535497606394,0.2606060606060606,-0.03647267016722973,W. Gale,William Gale,Gale,LF,Seton Hall University,HALL,730272512,Seton Hall,BBC,R,R,R,0.337,138,0.323,5,2,0,0.394,0.368,19.6%,5.8%,27,8,48.1%,18.5%,27.4%,0.762,0.3252175106356203,0.6619585516667744
College of William & Mary,N. Britt,282956.858490566,415604485.1509434,156.37735849056602,2.9622641509433962,-0.17216816870144283,-0.4088664,41.613207547169814,0.9150943396226415,,,,0.0,0.6981132075471698,5.226415094339623,2.349056603773585,730232064.0,640684862.0566038,7.584905660377358,4.367924528301887,640684862.0566038,730232064.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,730232064.0,640684862.0566038,1247284047.6981132,640684862.0566038,1245838215.2452831,2.349056603773585,1.0,,,1.0,0.05660377358490566,0.330188679245283,0.3584905660377358,4.990566037735849,7.849056603773585,3.160377358490566,0.8113207547169812,0.6800689048842558,0.05660377358490566,-0.0035291673633267217,-0.00139858873004576,0.4716981132075472,-0.10583390210023907,N. Britt,Nick Britt,Britt,3B,College of William & Mary,WM,730232064,William & Mary,BBC,R,R,R,0.246,26,.167,1,0,1,.333,0.231,42.3%,7.7%,11,2,52.3%,33.9%,24.0%,0.5640000000000001,0.26415020720797994,0.4954969802531575
University of Illinois-Chicago,B. Grimes,328570.86025408347,446409171.86206895,164.5589836660617,3.0217785843920146,-0.34894836767374826,-0.5286949194805195,43.936479128856625,1.0508166969147006,,,,0.0,0.38475499092558985,6.7676950998185115,3.5789473684210527,5379.0,500982828.79491836,4.978221415607986,2.7404718693284935,500982828.79491836,5379.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,5379.0,500982828.79491836,1196587025.6551723,500982828.79491836,1212245374.8384755,3.5789473684210527,,1.0,1.0,,0.132486388384755,0.21234119782214156,0.3121597096188748,5.337568058076225,8.758620689655173,4.165154264972776,0.5862068965517241,0.6185046125020748,0.018148820326678767,-0.015355969676433299,-0.013225391043152342,0.27041742286751363,0.009084346103442529,B. Grimes,Bobby Grimes,Grimes,CF,University of Illinois-Chicago,UIC,5379,Illinois-Chicago,BBC,R,R,R,0.32,135,0.216,1,1,1,0.278,0.391,27.4%,17.8%,37,24,43.0%,29.4%,18.3%,0.669,0.3653270078046737,0.7712918536567985
Towson University,B. Frederick,100113.45819397994,399685128.5618729,160.56688963210703,2.8277591973244145,-0.3187940586267952,-0.2967649902152642,42.45986622073578,0.882943143812709,,,,0.0,0.4782608695652174,5.605351170568562,2.7240802675585285,730318336.0,434709054.7959866,7.6806020066889635,4.489966555183947,434709054.7959866,730318336.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,730318336.0,434709054.7959866,1210700294.0050168,434709054.7959866,1240422391.8662207,2.7240802675585285,1.0,,,1.0,0.08193979933110368,0.1705685618729097,0.34615384615384615,5.0200668896321075,5.968227424749164,3.3963210702341136,0.6722408026755853,0.6692535406237856,0.020066889632107024,-0.02195951992833695,-0.019828941295055993,0.3110367892976589,-0.037395962700108906,B. Frederick,Bryce Frederick,Frederick,3B,Towson University,TOWS,730318336,Towson,BBC,R,R,R,0.278,167,0.224,5,1,3,0.333,0.293,19.2%,7.2%,32,12,46.2%,21.3%,28.3%,0.626,0.32440462159535266,0.659742721272557
Virginia Commonwealth University,M. Haydak,102491.56012658228,413249348.0506329,129.83386075949366,3.0047468354430378,-0.4576930900967982,-0.42931960935725644,34.18037974683544,0.8275316455696202,,,,0.0,0.495253164556962,6.031645569620253,2.2816455696202533,730179328.0,629740386.363924,5.1234177215189876,2.1740506329113924,629740386.363924,730179328.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,730179328.0,629740386.363924,1209589352.506329,629740386.363924,1213817832.101266,2.2816455696202533,1.0,1.0,1.0,1.0,0.12974683544303797,0.24525316455696203,0.314873417721519,4.406645569620253,2.064873417721519,3.0680379746835444,0.7863924050632911,0.7621616530450286,0.03164556962025317,-0.021728375979496405,-0.01959779734621545,0.37183544303797467,-0.055603939045215114,M. Haydak,Michael Haydak,Haydak,DH,Virginia Commonwealth University,VCU,730179328,VCU,BBC,R,R,R,0.273,150,0.223,6,0,2,0.315,0.295,16.0%,8.7%,24,13,37.3%,16.1%,20.1%,0.61,0.3083738795614769,0.6160449917167198
Wofford College,B. Schulte,40379.19672131148,358458305.0491803,188.31147540983608,2.7540983606557377,-0.043614271938283516,-0.22673686182669794,50.22950819672131,0.9508196721311475,,,,0.0,0.8360655737704918,13.245901639344263,7.344262295081967,730176512.0,610526958.4918033,7.360655737704918,3.6885245901639343,610526958.4918033,730176512.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,730176512.0,610526958.4918033,1209118052.7213116,610526958.4918033,1275338097.3114755,,,,,,0.0,0.0,0.0,5.377049180327869,7.80327868852459,9.688524590163935,2.3442622950819674,0.4367036253811929,0.08196721311475409,0.058511103322745804,0.06064168195602677,0.4918032786885246,0.07059763932685346,B. Schulte,Ben Schulte,Schulte,DH,Wofford College,WOF,730176512,Wofford,BBC,R,R,R,0.368,15,0.273,1,0,0,0.364,0.429,33.3%,6.7%,5,1,31.7%,45.0%,21.6%,0.7929999999999999,0.41948479649181114,0.9189189814835536
The Citadel,W. Sykes,318899.56825396826,476738962.28571427,147.03809523809525,2.6063492063492064,-0.3794030700280112,-0.4021841995464853,40.406349206349205,1.0158730158730158,,,,0.0,0.4666666666666667,5.717460317460318,2.6507936507936507,730366720.0,602759053.9809524,5.66984126984127,2.549206349206349,602759053.9809524,730366720.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,730366720.0,602759053.9809524,1208112100.384127,602759053.9809524,1191852897.5238094,2.6507936507936507,1.0,,,1.0,0.20634920634920634,0.2571428571428571,0.30158730158730157,4.926984126984127,4.717460317460318,3.092063492063492,0.44126984126984126,0.697116986453698,0.047619047619047616,-0.014810595318919154,-0.012680016685638198,0.2984126984126984,-0.04259736994829216,W. Sykes,Wells Sykes,Sykes,CF,The Citadel,CIT,730366720,The Citadel,BBC,R,R,R,0.288,103,.272,5,0,0,.326,0.32,16.5%,5.8%,17,6,56.2%,20.2%,38.8%,0.646,0.31982517705805963,0.6472597477156425
The Citadel,D. Costa,321663.3882743363,435402517.23893803,142.1183628318584,2.7621681415929205,0.31161835502342533,-0.25847018036711894,38.866150442477874,0.8761061946902655,,,,0.0,0.6548672566371682,6.771017699115045,3.1216814159292037,730366720.0,682599862.5818584,5.6902654867256635,2.3351769911504423,682599862.5818584,730366720.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,730366720.0,682599862.5818584,1218997310.307522,682599862.5818584,1216907245.0265486,3.1216814159292037,1.0,,,1.0,0.10176991150442478,0.16371681415929204,0.3329646017699115,4.695796460176991,2.4601769911504423,3.9048672566371683,0.7831858407079646,0.6484598543688533,0.02101769911504425,-0.009098880975017709,-0.006968302341736751,0.38163716814159293,-0.03617529319914341,D. Costa,Dylan Costa,Costa,2B,The Citadel,CIT,730366720,The Citadel,BBC,L,R,L,0.3,250,.235,9,2,0,.299,0.35,9.2%,14.4%,23,36,38.6%,10.5%,18.3%,0.649,0.3254793284989486,0.66267223330175
The Citadel,S. Reeves,321182.04777070065,431675285.19745225,164.27229299363057,2.861464968152866,-0.3936522892469089,-0.4704400918695452,44.55732484076433,0.9490445859872612,,,,0.0,0.6544585987261147,6.843949044585988,3.468152866242038,730366720.0,651183885.0461783,6.0334394904458595,2.9745222929936306,651183885.0461783,730366720.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,730366720.0,651183885.0461783,1214861400.0589173,651183885.0461783,1203027284.3821657,3.468152866242038,1.0,1.0,1.0,1.0,0.1464968152866242,0.23089171974522293,0.3487261146496815,5.245222929936306,6.896496815286624,4.11624203821656,0.6480891719745223,0.7016632872326667,0.03503184713375796,-0.012972939911656062,-0.010842361278375106,0.31369426751592355,-0.03472272594970999,S. Reeves,Sawyer Reeves,Reeves,3B,The Citadel,CIT,730366720,The Citadel,BBC,R,R,R,0.302,166,.277,6,0,0,.318,0.348,11.4%,9.6%,19,16,45.1%,17.5%,27.4%,0.6659999999999999,0.3267582037798242,0.6661582819226592
James Madison University,M. Dipasupil,197957.78352941177,456893350.8517647,158.83764705882353,2.468235294117647,0.2050294588235294,-0.12115323697478991,41.32705882352941,1.0494117647058823,,,,0.0,0.548235294117647,5.181176470588236,2.948235294117647,730340096.0,565287376.6117647,5.0729411764705885,2.84,565287376.6117647,730340096.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,730340096.0,565287376.6117647,1233035957.927059,565287376.6117647,1244714947.1764705,2.948235294117647,1.0,,,1.0,0.16941176470588235,0.3552941176470588,0.45176470588235296,5.094117647058823,5.08235294117647,3.4141176470588235,0.46588235294117647,0.7464575683040199,0.04470588235294118,-0.03934738923130781,-0.037216810598026846,0.23529411764705882,-0.05318188985121364,M. Dipasupil,Matt Dipasupil,Dipasupil,2B,James Madison University,JMU,730340096,James Madison,BBC,L,L,L,.272,139,.258,2,1,1,.317,.309,10.1%,6.5%,14,9,52.5%,17.0%,21.6%,0.626,0.3105063101559855,0.6218577217337409
James Madison University,K. Hayes,199316.23250564333,410887748.18961626,152.8374717832957,3.0632054176072234,-0.18828116319213917,-0.11381045232671658,40.067720090293456,1.002257336343115,,,,0.0,0.5440180586907449,5.765237020316027,2.8668171557562077,730340096.0,466510395.66591424,4.442437923250564,2.2663656884875847,466510395.66591424,730340096.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,730340096.0,466510395.66591424,1218718363.44921,466510395.66591424,1230409253.006772,2.8668171557562077,1.0,1.0,1.0,1.0,0.18510158013544017,0.327313769751693,0.3160270880361174,4.851015801354402,6.794582392776523,3.401805869074492,0.5349887133182845,0.7425634616061781,0.02708803611738149,-0.026665586340374456,-0.0245350077070935,0.23927765237020315,-0.03845401626181331,K. Hayes,Kyle Hayes,Hayes,C,James Madison University,JMU,730340096,James Madison,BBC,R,R,R,.285,107,.217,2,0,0,.241,.356,20.6%,13.1%,22,14,43.2%,19.3%,19.9%,0.597,0.32347308569129457,0.6572034748720433
James Madison University,D. Griffin,199465.32303370786,407803224.0898876,152.27106741573033,2.884831460674157,-0.3300228816920026,-0.18167991928974983,39.943820224719104,0.9101123595505618,,,,0.0,0.6938202247191011,5.476123595505618,2.7808988764044944,730340096.0,537433380.4382023,4.308988764044944,2.212078651685393,537433380.4382023,730340096.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,730340096.0,537433380.4382023,1237375912.6292136,537433380.4382023,1244283491.613764,2.7808988764044944,1.0,1.0,1.0,1.0,0.15589887640449437,0.2556179775280899,0.30196629213483145,4.952247191011236,7.981741573033708,3.5603932584269664,0.7794943820224719,0.7327392867890082,0.026685393258426966,-0.015867867763197974,-0.013737289129917014,0.3188202247191011,-0.024057225242290876,D. Griffin,Davonn Griffin,Griffin,CF,James Madison University,JMU,730340096,James Madison,BBC,R,R,R,.288,180,.210,6,1,2,.308,.331,24.4%,9.4%,44,17,48.2%,28.8%,24.2%,0.639,0.3361483681375843,0.6917546555479828
Georgia Southern University,J. Swan,215413.34855136083,436671107.70851624,145.99648814749781,2.9122036874451274,-0.41019242472757317,-0.3906602009922402,38.02194907813872,0.9122036874451273,,,,0.0,0.5539947322212467,7.6488147497805095,2.9789288849868307,730331648.0,466117788.1510097,4.942932396839333,2.283582089552239,466117788.1510097,730331648.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,730331648.0,466117788.1510097,1215825096.0386305,466117788.1510097,1195149216.927129,2.9789288849868307,1.0,1.0,1.0,1.0,0.1334503950834065,0.23266022827041263,0.4626865671641791,4.603160667251975,2.18612818261633,3.8446005267778753,0.8656716417910447,0.7372333589509237,0.038630377524143986,0.004659483665961417,0.006790062299242377,0.38981562774363476,0.036027428266929624,J. Swan,Jason Swan,Swan,1B,Georgia Southern University,GASO,730331648,Georgia Southern,BBC,R,R,R,0.364,287,0.312,18,0,2,0.414,0.407,14.6%,11.1%,42,32,38.6%,17.9%,15.7%,0.821,0.3890483479236413,0.835953158980671
University of Utah,B. Graham,233548.14925373133,480467001.3134328,170.77611940298507,2.7686567164179103,-0.06861966637401229,-0.2937041364605544,47.26119402985075,1.0522388059701493,,,,0.0,0.4253731343283582,6.335820895522388,4.380597014925373,730328320.0,228886866.06716418,6.373134328358209,3.8134328358208953,228886866.06716418,730328320.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,730328320.0,228886866.06716418,1232706256.2910447,228886866.06716418,1279554374.686567,4.380597014925373,1.0,,,1.0,0.22388059701492538,0.208955223880597,0.40298507462686567,5.313432835820896,7.507462686567164,4.955223880597015,0.5746268656716418,0.6319056613886749,0.03731343283582089,-0.023461430882529003,-0.021330852249248047,0.26865671641791045,-0.08384388249875943,B. Graham,Britt Graham,Graham,C,University of Utah,UTAH,730328320,Utah,BBC,S,R,S,0.252,35,0.194,0,1,0,0.258,0.286,28.6%,8.6%,10,3,43.0%,19.0%,19.4%,0.544,0.2835107514480288,0.5482713199853861
Seton Hall University,P. D'amico,191988.60849056602,408623533.081761,154.4323899371069,2.99685534591195,-0.5176368035516093,-0.33432449559918753,40.28616352201258,1.14937106918239,,,,0.0,0.44025157232704404,4.410377358490566,1.9937106918238994,730272512.0,400711229.1556604,6.377358490566038,3.5534591194968552,400711229.1556604,730272512.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,730272512.0,400711229.1556604,1196998379.0943396,400711229.1556604,1172733179.9748428,1.9937106918238994,1.0,1.0,1.0,1.0,0.13836477987421383,0.2358490566037736,0.36792452830188677,4.927672955974843,3.74685534591195,2.3176100628930816,0.3238993710691824,0.6281615347929566,0.0220125786163522,-0.01814374128124161,-0.01601316264796065,0.1761006289308176,-0.03880308765162742,P. D'amico,Pat D'amico,D'amico,3B,Seton Hall University,HALL,730272512,Seton Hall,BBC,R,R,R,0.264,151,0.214,2,0,1,0.252,0.311,21.2%,11.3%,32,17,41.0%,23.0%,18.3%,0.563,0.32316575481083565,0.6563657306384906
University of Central Florida,J. Montes,83313.55102040817,415642597.877551,210.89795918367346,3.0714285714285716,0.16391913565426167,-0.08070565597667638,55.285714285714285,0.8163265306122449,,,,0.0,0.5612244897959183,8.928571428571429,5.816326530612245,730256640.0,484387400.9183673,4.908163265306122,3.622448979591837,484387400.9183673,730256640.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,730256640.0,484387400.9183673,1202683681.9591837,484387400.9183673,1164342277.2244897,5.816326530612245,,,,,0.08163265306122448,0.21428571428571427,0.3469387755102041,6.448979591836735,6.959183673469388,7.0,1.183673469387755,0.7238640129317342,0.01020408163265306,-0.035786429356007246,-0.03365585072272629,0.46938775510204084,-0.09456351769038554,J. Montes,John Montes,Montes,2B,University of Central Florida,UCF,730256640,Central Florida,BBC,L,R,L,0.235,27,0.182,0,0,0,0.182,0.296,29.6%,7.4%,8,2,51.5%,19.6%,21.3%,0.478,0.27407292578321235,0.5225450278009824
Virginia Commonwealth University,B. Nippolt,98956.23409090909,473835742.25454545,143.68068181818182,2.896590909090909,0.2038406951871658,-0.41068078660815865,38.76931818181818,0.9715909090909091,,,,0.0,0.5136363636363637,8.338636363636363,3.922727272727273,730179328.0,590016802.4625,4.923863636363636,1.9920454545454545,590016802.4625,730179328.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,730179328.0,590016802.4625,1221911570.644318,590016802.4625,1219726945.7454545,3.922727272727273,1.0,,,1.0,0.1318181818181818,0.19090909090909092,0.3261363636363636,4.640909090909091,3.305681818181818,4.814772727272727,0.8920454545454546,0.6581455987083594,0.03977272727272727,0.021006807455004838,0.023137386088285798,0.40795454545454546,0.05585201836517912,B. Nippolt,Ben Nippolt,Nippolt,3B,Virginia Commonwealth University,VCU,730179328,VCU,BBC,L,R,L,0.38,220,0.312,9,1,2,0.412,0.434,8.6%,14.1%,19,31,33.3%,9.5%,15.2%,0.846,0.4065023957414144,0.8835306360297045
James Madison University,D. Cepullio,213620.232,373121600.512,160.88,2.72,0.39946221176470587,-0.16360504876649454,42.676,1.036,,,,0.0,0.648,6.112,3.188,730340096.0,502410979.512,5.404,3.164,502410979.512,730340096.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,730340096.0,502410979.512,1246524289.024,502410979.512,1240161945.652,3.188,1.0,1.0,1.0,1.0,0.14,0.244,0.308,5.34,6.852,3.828,0.64,0.6620944669697095,0.028,-0.020072776309784813,-0.017942197676503856,0.224,-0.06853157701474426,D. Cepullio,Dom Cepullio,Cepullio,RF,James Madison University,JMU,730340096,James Madison,BBC,L,L,L,.257,68,.213,3,1,0,.295,.284,26.5%,7.4%,18,5,47.6%,38.0%,25.2%,0.579,0.29699207493536534,0.585019664295307
James Madison University,B. Harju,205045.40914158305,424015236.7090301,142.3768115942029,2.8238573021181717,-0.43216280149518,-0.3134365139664805,37.322185061315494,0.9988851727982163,,,,0.0,0.5841694537346711,5.445930880713489,2.510590858416945,730340096.0,556026298.2486064,4.87736900780379,2.4013377926421406,556026298.2486064,730340096.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,730340096.0,556026298.2486064,1226630546.1304348,556026298.2486064,1241059658.77369,2.510590858416945,1.0,1.0,1.0,1.0,0.189520624303233,0.21070234113712374,0.42474916387959866,4.688963210702341,4.253065774804905,3.0624303232998886,0.5518394648829431,0.7271041801423835,0.05239687848383501,-0.002405624043718703,-0.00027504541043774344,0.27201783723522854,0.02519606498623372,B. Harju,Brady Harju,Harju,1B,James Madison University,JMU,730340096,James Madison,BBC,R,R,R,.341,243,.292,9,0,9,.457,.347,23.0%,7.8%,56,19,46.7%,22.9%,22.7%,0.804,0.3795121541513609,0.8099587280571001
James Madison University,T. Reifsnider,305161.0873702422,439437262.63754326,150.77249134948096,2.9515570934256057,0.2555171259922654,-0.3307293416149068,40.49134948096886,0.8987889273356401,,,,0.0,0.46280276816608995,6.654844290657439,3.517301038062284,730340096.0,644321688.4593426,5.773356401384083,2.887543252595156,644321688.4593426,730340096.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,730340096.0,644321688.4593426,1212856709.764706,644321688.4593426,1222585550.1756055,3.517301038062284,1.0,,,1.0,0.11245674740484429,0.1972318339100346,0.33391003460207613,4.958477508650519,4.782871972318339,4.2387543252595155,0.7214532871972318,0.682305981328094,0.04757785467128028,0.013993326438831714,0.016123905072112678,0.3365051903114187,0.0570100507193792,T. Reifsnider,Travis Reifsnider,Reifsnider,DH,James Madison University,JMU,730340096,James Madison,BBC,L,R,L,.406,284,.300,15,1,16,.563,.389,32.0%,10.2%,91,29,51.0%,36.5%,26.8%,0.952,0.40752195538852765,0.8863098237698261
James Madison University,C. Sigler,209621.57727272727,473685942.1136364,158.24545454545455,2.911363636363636,-0.4246225026737968,-0.33962524675324673,41.627272727272725,0.9545454545454546,,,,0.0,0.5840909090909091,5.5181818181818185,2.8022727272727272,730340096.0,574238142.6227273,5.420454545454546,2.909090909090909,574238142.6227273,730340096.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,730340096.0,574238142.6227273,1233745476.0727272,574238142.6227273,1238659930.7636364,2.8022727272727272,1.0,,,1.0,0.1,0.18181818181818182,0.4022727272727273,5.1045454545454545,7.193181818181818,3.3704545454545456,0.5681818181818182,0.6457515629768292,0.015909090909090907,-0.02548527706876627,-0.02335469843548531,0.25681818181818183,-0.10238275394667166,C. Sigler,Callaway Sigler,Sigler,RF,James Madison University,JMU,730340096,James Madison,BBC,R,R,R,.209,105,.144,2,0,0,.167,.260,30.5%,11.4%,32,12,39.9%,30.1%,19.8%,0.42700000000000005,0.26718868137567053,0.5037794678736036
Mercer University,J. Rohrbacher,223746.51785714287,439744209.8701299,173.87987012987014,2.9448051948051948,0.179097410236822,-0.3858641001855288,45.375,0.9577922077922078,,,,0.0,0.46266233766233766,7.827922077922078,4.029220779220779,730240512.0,550074646.8198051,7.1022727272727275,3.646103896103896,550074646.8198051,730240512.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,730240512.0,550074646.8198051,1202955296.831169,550074646.8198051,1193393509.4025974,4.029220779220779,1.0,,,1.0,0.09902597402597403,0.2905844155844156,0.37012987012987014,5.279220779220779,5.724025974025974,4.762987012987013,0.7337662337662337,0.6925349840204342,0.037337662337662336,0.003221847055646026,0.005352425688926985,0.3003246753246753,0.014642317730135867,J. Rohrbacher,Jozsef Rohrbacher,Rohrbacher,LF,Mercer University,MER,730240512,Mercer,BBC,L,R,L,0.357,158,0.254,5,0,7,0.454,0.359,23.4%,10.8%,37,17,48.5%,26.8%,21.8%,0.813,0.37022038023060333,0.7846305540383782
Towson University,C. Castleberry,184336.6640625,418365672.28571427,141.16629464285714,2.9497767857142856,-0.4098719590336134,-0.5332273596938776,37.9609375,0.8973214285714286,,,,0.0,0.4642857142857143,5.135044642857143,2.5825892857142856,730318336.0,509368071.1261161,8.341517857142858,3.7410714285714284,509368071.1261161,730318336.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,730318336.0,509368071.1261161,1209864833.1629465,509368071.1261161,1216441670.0,2.5825892857142856,1.0,1.0,1.0,1.0,0.1171875,0.22098214285714285,0.30245535714285715,4.571428571428571,3.3705357142857144,3.158482142857143,0.5758928571428571,0.6649046162513729,0.03236607142857143,-0.004490333045423039,-0.0023597544121420804,0.29129464285714285,-0.0037066075775921323,C. Castleberry,Chandler Castleberry,Castleberry,CF,Towson University,TOWS,730318336,Towson,BBC,R,R,R,0.346,210,0.214,11,3,8,0.451,0.343,29.0%,15.2%,61,32,38.3%,32.6%,20.2%,0.794,0.35406554332660545,0.7405945579155658
Lipscomb University,C. Mcmillan,336555.95774647885,443082205.74647886,169.6267605633803,2.9225352112676055,-0.28436778790389394,-0.658042092555332,45.45774647887324,0.9366197183098591,,,,0.0,0.6267605633802817,9.549295774647888,5.063380281690141,730307072.0,643321583.5211267,5.795774647887324,3.3098591549295775,643321583.5211267,730307072.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,730307072.0,643321583.5211267,1202878862.4225352,643321583.5211267,1212972309.7394366,5.063380281690141,,1.0,1.0,,0.176056338028169,0.352112676056338,0.3380281690140845,5.007042253521127,6.922535211267606,5.605633802816901,0.5422535211267606,0.8052362631364401,0.07042253521126761,-0.026372653054045653,-0.024242074420764696,0.31690140845070425,-0.12329042380864744,C. Mcmillan,Cam Mcmillan,Mcmillan,RF,Lipscomb University,LIP,730307072,Lipscomb,BBC,R,R,R,0.231,37,0.147,1,0,2,0.353,0.189,40.5%,5.4%,15,2,48.3%,43.5%,28.2%,0.542,0.24878106398128302,0.45360268348224525
Northeastern University,L. Beckstein,276472.0150637312,423045570.8922364,134.44727694090383,2.7601390498261877,-0.26134864699066185,-0.523632829001821,37.39976825028969,1.0,,,,0.0,0.373117033603708,4.952491309385863,1.9895712630359212,343.0,589802363.0567787,4.119351100811124,2.0069524913093857,589802363.0567787,343.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,343.0,589802363.0567787,1220561508.577057,589802363.0567787,1206259629.534183,1.9895712630359212,1.0,1.0,1.0,1.0,0.1100811123986095,0.20278099652375434,0.27925840092699883,4.917728852838934,4.4762456546929315,2.4982618771726535,0.5086906141367323,0.6261222497604986,0.03707995365005794,-0.003490937466317452,-0.0013603588330364923,0.2410196987253766,-0.00524113742830943,L. Beckstein,Luke Beckstein,Beckstein,3B,Northeastern University,NE,343,Northeastern,BBC,R,R,R,0.316,233,.233,6,1,2,.307,0.369,14.2%,12.4%,33,29,37.5%,16.9%,21.4%,0.6759999999999999,0.3527145061924462,0.7369118054151746
UNC Wilmington,E. Baucom,135653.89780521262,426762529.3607682,134.84636488340192,2.9074074074074074,-0.43237998547567175,-0.4400377852216749,37.29903978052126,1.0603566529492456,,,,0.0,0.6460905349794238,6.178326474622771,2.5459533607681757,730229504.0,558443014.1131687,4.928669410150891,2.453360768175583,558443014.1131687,730229504.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,730229504.0,558443014.1131687,1209772590.707819,558443014.1131687,1218624416.505487,2.5459533607681757,1.0,,,1.0,0.10150891632373114,0.1412894375857339,0.303840877914952,4.717421124828532,4.665294924554184,3.102880658436214,0.5569272976680384,0.5770425241372361,0.06035665294924554,0.0198479289432092,0.021978507576490162,0.2729766803840878,0.05201109241158724,E. Baucom,Ethan Baucom,Baucom,RF,UNC Wilmington,UNCW,730229504,UNC Wilmington,BBC,R,R,R,0.392,203,.276,15,1,10,.553,0.369,22.7%,5.4%,46,11,50.0%,27.9%,25.6%,0.922,0.40312075178679674,0.874312711951658
